learner_id,certification_id,module_id,module_name,completion_status,completion_score,completed_on,source_system
L08127,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,88,2026-04-21,LMS
L08127,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,93,2026-02-14,LMS
L08127,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,77,2026-03-31,LMS
L08128,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,90,2026-04-15,LMS
L08128,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08128,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,81,2026-06-05,LMS
L08129,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,99,2026-03-30,LMS
L08129,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08129,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,72,2026-04-16,LMS
L08130,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,69,2026-04-22,LMS
L08130,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08130,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,77,2026-04-18,LMS
L08131,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,76,2026-03-26,LMS
L08131,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08131,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,82,2026-02-27,LMS
L08132,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,99,2026-03-14,LMS
L08132,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,85,2026-03-01,LMS
L08132,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,92,2026-06-02,LMS
L08133,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,70,2026-03-04,LMS
L08133,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08133,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,81,2026-04-12,LMS
L08134,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,85,2026-03-03,LMS
L08134,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,76,2026-04-19,LMS
L08134,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08135,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,72,2026-05-12,LMS
L08135,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08135,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,98,2026-05-09,LMS
L08136,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08136,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,80,2026-03-30,LMS
L08136,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,89,2026-04-18,LMS
L08137,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08137,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,84,2026-03-04,LMS
L08137,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08138,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,66,2026-04-05,LMS
L08138,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,74,2026-05-26,LMS
L08138,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,79,2026-04-21,LMS
L08139,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08139,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,87,2026-05-03,LMS
L08139,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,95,2026-03-17,LMS
L08140,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,78,2026-04-19,LMS
L08140,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,80,2026-04-30,LMS
L08140,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,65,2026-03-30,LMS
L08141,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,72,2026-02-25,LMS
L08141,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,99,2026-05-16,LMS
L08141,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,75,2026-05-18,LMS
L08142,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,69,2026-05-30,LMS
L08142,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,73,2026-02-28,LMS
L08142,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08143,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,77,2026-04-25,LMS
L08143,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,69,2026-04-17,LMS
L08143,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,79,2026-03-20,LMS
L08144,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08144,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,80,2026-05-19,LMS
L08144,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,73,2026-03-01,LMS
L08145,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,88,2026-05-17,LMS
L08145,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,89,2026-02-20,LMS
L08145,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,81,2026-02-13,LMS
L08146,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,100,2026-04-16,LMS
L08146,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,67,2026-04-29,LMS
L08146,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,95,2026-04-28,LMS
L08147,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,66,2026-05-28,LMS
L08147,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,76,2026-02-23,LMS
L08147,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08148,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,100,2026-05-12,LMS
L08148,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,80,2026-02-12,LMS
L08148,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08149,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,89,2026-04-07,LMS
L08149,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,86,2026-03-23,LMS
L08149,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,80,2026-05-27,LMS
L08150,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08150,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,75,2026-05-28,LMS
L08150,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,79,2026-03-07,LMS
L08151,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,80,2026-05-16,LMS
L08151,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08151,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,71,2026-04-07,LMS
L08152,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,92,2026-02-16,LMS
L08152,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08152,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,65,2026-05-24,LMS
L08153,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,67,2026-03-05,LMS
L08153,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,95,2026-05-31,LMS
L08153,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,74,2026-03-06,LMS
L08154,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,91,2026-03-06,LMS
L08154,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,93,2026-04-01,LMS
L08154,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,81,2026-02-13,LMS
L08155,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,69,2026-06-04,LMS
L08155,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,97,2026-05-03,LMS
L08155,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,95,2026-05-30,LMS
L08156,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,85,2026-03-28,LMS
L08156,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,70,2026-06-01,LMS
L08156,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,94,2026-04-17,LMS
L08157,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,79,2026-05-21,LMS
L08157,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,87,2026-03-23,LMS
L08157,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,95,2026-03-05,LMS
L08158,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,70,2026-05-09,LMS
L08158,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,96,2026-05-22,LMS
L08158,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08159,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08159,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,74,2026-02-27,LMS
L08159,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08160,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,98,2026-05-13,LMS
L08160,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,100,2026-03-29,LMS
L08160,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08161,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,100,2026-03-31,LMS
L08161,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,87,2026-05-04,LMS
L08161,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,98,2026-05-05,LMS
L08162,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08162,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,91,2026-05-12,LMS
L08162,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,99,2026-03-08,LMS
L08163,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,68,2026-04-05,LMS
L08163,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08163,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,90,2026-03-02,LMS
L08164,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08164,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08164,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,89,2026-04-21,LMS
L08165,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08165,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,97,2026-03-03,LMS
L08165,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,71,2026-05-12,LMS
L08166,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,98,2026-03-20,LMS
L08166,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,92,2026-05-17,LMS
L08166,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,76,2026-06-02,LMS
L08167,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,82,2026-03-08,LMS
L08167,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,76,2026-02-27,LMS
L08167,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,89,2026-04-27,LMS
L08168,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,96,2026-05-28,LMS
L08168,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,73,2026-04-25,LMS
L08168,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,92,2026-04-04,LMS
L08169,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,85,2026-06-03,LMS
L08169,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08169,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,82,2026-05-24,LMS
L08170,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,97,2026-03-04,LMS
L08170,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,79,2026-02-21,LMS
L08170,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,82,2026-03-17,LMS
L08171,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,81,2026-05-29,LMS
L08171,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,84,2026-05-17,LMS
L08171,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08172,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,88,2026-04-04,LMS
L08172,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,69,2026-03-30,LMS
L08172,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,98,2026-04-03,LMS
L08173,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,85,2026-02-19,LMS
L08173,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,76,2026-05-24,LMS
L08173,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,91,2026-05-29,LMS
L08174,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08174,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,67,2026-03-18,LMS
L08174,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08175,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,75,2026-04-15,LMS
L08175,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,72,2026-02-14,LMS
L08175,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,91,2026-03-11,LMS
L08176,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,94,2026-03-13,LMS
L08176,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,77,2026-02-22,LMS
L08176,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,100,2026-05-27,LMS
L08177,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,72,2026-03-12,LMS
L08177,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,66,2026-05-14,LMS
L08177,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,71,2026-04-30,LMS
L08178,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08178,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,96,2026-05-01,LMS
L08178,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,89,2026-04-02,LMS
L08179,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,83,2026-04-17,LMS
L08179,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,80,2026-04-16,LMS
L08179,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08180,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,79,2026-02-18,LMS
L08180,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,66,2026-05-25,LMS
L08180,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,93,2026-03-20,LMS
L08181,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,76,2026-05-02,LMS
L08181,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,87,2026-02-12,LMS
L08181,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,76,2026-04-25,LMS
L08182,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,77,2026-02-16,LMS
L08182,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,75,2026-02-23,LMS
L08182,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,99,2026-02-17,LMS
L08183,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,77,2026-02-15,LMS
L08183,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,90,2026-02-11,LMS
L08183,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08184,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,96,2026-05-29,LMS
L08184,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,99,2026-05-09,LMS
L08184,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08185,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,95,2026-03-22,LMS
L08185,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,99,2026-03-04,LMS
L08185,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,98,2026-03-18,LMS
L08186,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,missing,,,LMS
L08186,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,completed,87,2026-03-20,LMS
L08186,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,missing,,,LMS
L08187,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,66,2026-03-30,LMS
L08187,cert-enterprise-ai-safety,mod-data,Data Handling and Privacy,missing,,,LMS
L08187,cert-enterprise-ai-safety,mod-incident,Incident Response Simulation,completed,81,2026-05-29,LMS
L08188,cert-enterprise-ai-safety,mod-policy,AI Policy and Risk Controls,completed,65,2026-04-01,LMS
