learner_id,certification_id,assessment_id,assessment_name,latest_score,passed,attempts,last_attempt_on,source_system
L07618,cert-enterprise-ai-safety,A-L07618,Certification Readiness Practice Assessment,85,True,3,2026-05-04,AssessmentPlatform
L07619,cert-enterprise-ai-safety,A-L07619,Certification Readiness Practice Assessment,82,True,2,2026-04-23,AssessmentPlatform
L07620,cert-enterprise-ai-safety,A-L07620,Certification Readiness Practice Assessment,70,False,1,2026-05-17,AssessmentPlatform
L07621,cert-enterprise-ai-safety,A-L07621,Certification Readiness Practice Assessment,97,True,2,2026-05-31,AssessmentPlatform
L07622,cert-enterprise-ai-safety,A-L07622,Certification Readiness Practice Assessment,89,True,2,2026-04-11,AssessmentPlatform
L07623,cert-enterprise-ai-safety,A-L07623,Certification Readiness Practice Assessment,67,False,3,2026-04-29,AssessmentPlatform
L07624,cert-enterprise-ai-safety,A-L07624,Certification Readiness Practice Assessment,58,False,1,2026-05-17,AssessmentPlatform
L07625,cert-enterprise-ai-safety,A-L07625,Certification Readiness Practice Assessment,80,True,2,2026-05-07,AssessmentPlatform
L07626,cert-enterprise-ai-safety,A-L07626,Certification Readiness Practice Assessment,57,False,2,2026-04-26,AssessmentPlatform
L07627,cert-enterprise-ai-safety,A-L07627,Certification Readiness Practice Assessment,94,True,2,2026-05-17,AssessmentPlatform
L07628,cert-enterprise-ai-safety,A-L07628,Certification Readiness Practice Assessment,92,True,3,2026-04-30,AssessmentPlatform
L07629,cert-enterprise-ai-safety,A-L07629,Certification Readiness Practice Assessment,95,True,2,2026-05-30,AssessmentPlatform
L07630,cert-enterprise-ai-safety,A-L07630,Certification Readiness Practice Assessment,90,True,3,2026-04-18,AssessmentPlatform
L07631,cert-enterprise-ai-safety,A-L07631,Certification Readiness Practice Assessment,56,False,3,2026-05-06,AssessmentPlatform
L07632,cert-enterprise-ai-safety,A-L07632,Certification Readiness Practice Assessment,84,True,1,2026-04-29,AssessmentPlatform
L07633,cert-enterprise-ai-safety,A-L07633,Certification Readiness Practice Assessment,94,True,2,2026-04-20,AssessmentPlatform
L07634,cert-enterprise-ai-safety,A-L07634,Certification Readiness Practice Assessment,84,True,1,2026-05-09,AssessmentPlatform
L07635,cert-enterprise-ai-safety,A-L07635,Certification Readiness Practice Assessment,76,False,2,2026-05-04,AssessmentPlatform
L07636,cert-enterprise-ai-safety,A-L07636,Certification Readiness Practice Assessment,84,True,3,2026-05-21,AssessmentPlatform
L07637,cert-enterprise-ai-safety,A-L07637,Certification Readiness Practice Assessment,63,False,2,2026-05-11,AssessmentPlatform
L07638,cert-enterprise-ai-safety,A-L07638,Certification Readiness Practice Assessment,59,False,3,2026-05-05,AssessmentPlatform
L07639,cert-enterprise-ai-safety,A-L07639,Certification Readiness Practice Assessment,87,True,1,2026-05-15,AssessmentPlatform
L07640,cert-enterprise-ai-safety,A-L07640,Certification Readiness Practice Assessment,84,True,3,2026-05-27,AssessmentPlatform
L07641,cert-enterprise-ai-safety,A-L07641,Certification Readiness Practice Assessment,62,False,2,2026-05-08,AssessmentPlatform
L07642,cert-enterprise-ai-safety,A-L07642,Certification Readiness Practice Assessment,73,False,2,2026-04-18,AssessmentPlatform
L07643,cert-enterprise-ai-safety,A-L07643,Certification Readiness Practice Assessment,82,True,2,2026-05-15,AssessmentPlatform
L07644,cert-enterprise-ai-safety,A-L07644,Certification Readiness Practice Assessment,61,False,1,2026-04-23,AssessmentPlatform
L07645,cert-enterprise-ai-safety,A-L07645,Certification Readiness Practice Assessment,86,True,3,2026-04-13,AssessmentPlatform
L07646,cert-enterprise-ai-safety,A-L07646,Certification Readiness Practice Assessment,66,False,1,2026-04-16,AssessmentPlatform
L07647,cert-enterprise-ai-safety,A-L07647,Certification Readiness Practice Assessment,97,True,3,2026-05-23,AssessmentPlatform
L07648,cert-enterprise-ai-safety,A-L07648,Certification Readiness Practice Assessment,65,False,1,2026-04-20,AssessmentPlatform
L07649,cert-enterprise-ai-safety,A-L07649,Certification Readiness Practice Assessment,70,False,1,2026-05-19,AssessmentPlatform
L07650,cert-enterprise-ai-safety,A-L07650,Certification Readiness Practice Assessment,94,True,2,2026-04-13,AssessmentPlatform
L07651,cert-enterprise-ai-safety,A-L07651,Certification Readiness Practice Assessment,90,True,1,2026-05-21,AssessmentPlatform
L07652,cert-enterprise-ai-safety,A-L07652,Certification Readiness Practice Assessment,68,False,1,2026-05-14,AssessmentPlatform
L07653,cert-enterprise-ai-safety,A-L07653,Certification Readiness Practice Assessment,99,True,1,2026-05-31,AssessmentPlatform
L07654,cert-enterprise-ai-safety,A-L07654,Certification Readiness Practice Assessment,74,False,2,2026-04-24,AssessmentPlatform
L07655,cert-enterprise-ai-safety,A-L07655,Certification Readiness Practice Assessment,56,False,1,2026-04-28,AssessmentPlatform
L07656,cert-enterprise-ai-safety,A-L07656,Certification Readiness Practice Assessment,86,True,2,2026-05-24,AssessmentPlatform
L07657,cert-enterprise-ai-safety,A-L07657,Certification Readiness Practice Assessment,91,True,2,2026-05-09,AssessmentPlatform
L07658,cert-enterprise-ai-safety,A-L07658,Certification Readiness Practice Assessment,91,True,2,2026-05-23,AssessmentPlatform
L07659,cert-enterprise-ai-safety,A-L07659,Certification Readiness Practice Assessment,81,True,3,2026-04-23,AssessmentPlatform
L07660,cert-enterprise-ai-safety,A-L07660,Certification Readiness Practice Assessment,100,True,1,2026-04-28,AssessmentPlatform
L07661,cert-enterprise-ai-safety,A-L07661,Certification Readiness Practice Assessment,63,False,3,2026-05-26,AssessmentPlatform
L07662,cert-enterprise-ai-safety,A-L07662,Certification Readiness Practice Assessment,88,True,3,2026-05-19,AssessmentPlatform
L07663,cert-enterprise-ai-safety,A-L07663,Certification Readiness Practice Assessment,75,False,2,2026-04-25,AssessmentPlatform
L07664,cert-enterprise-ai-safety,A-L07664,Certification Readiness Practice Assessment,55,False,1,2026-05-10,AssessmentPlatform
L07665,cert-enterprise-ai-safety,A-L07665,Certification Readiness Practice Assessment,79,False,2,2026-05-11,AssessmentPlatform
L07666,cert-enterprise-ai-safety,A-L07666,Certification Readiness Practice Assessment,97,True,2,2026-06-06,AssessmentPlatform
L07667,cert-enterprise-ai-safety,A-L07667,Certification Readiness Practice Assessment,94,True,3,2026-04-28,AssessmentPlatform
L07668,cert-enterprise-ai-safety,A-L07668,Certification Readiness Practice Assessment,69,False,1,2026-05-28,AssessmentPlatform
L07669,cert-enterprise-ai-safety,A-L07669,Certification Readiness Practice Assessment,77,False,3,2026-05-04,AssessmentPlatform
L07670,cert-enterprise-ai-safety,A-L07670,Certification Readiness Practice Assessment,94,True,2,2026-05-25,AssessmentPlatform
L07671,cert-enterprise-ai-safety,A-L07671,Certification Readiness Practice Assessment,57,False,2,2026-05-02,AssessmentPlatform
L07672,cert-enterprise-ai-safety,A-L07672,Certification Readiness Practice Assessment,62,False,2,2026-05-06,AssessmentPlatform
L07673,cert-enterprise-ai-safety,A-L07673,Certification Readiness Practice Assessment,75,False,2,2026-05-22,AssessmentPlatform
L07674,cert-enterprise-ai-safety,A-L07674,Certification Readiness Practice Assessment,63,False,2,2026-05-30,AssessmentPlatform
L07675,cert-enterprise-ai-safety,A-L07675,Certification Readiness Practice Assessment,85,True,2,2026-06-06,AssessmentPlatform
L07676,cert-enterprise-ai-safety,A-L07676,Certification Readiness Practice Assessment,94,True,3,2026-04-13,AssessmentPlatform
L07677,cert-enterprise-ai-safety,A-L07677,Certification Readiness Practice Assessment,88,True,3,2026-05-22,AssessmentPlatform
L07678,cert-enterprise-ai-safety,A-L07678,Certification Readiness Practice Assessment,62,False,1,2026-04-22,AssessmentPlatform
L07679,cert-enterprise-ai-safety,A-L07679,Certification Readiness Practice Assessment,75,False,3,2026-04-13,AssessmentPlatform
L07680,cert-enterprise-ai-safety,A-L07680,Certification Readiness Practice Assessment,88,True,1,2026-05-06,AssessmentPlatform
L07681,cert-enterprise-ai-safety,A-L07681,Certification Readiness Practice Assessment,92,True,3,2026-05-07,AssessmentPlatform
L07682,cert-enterprise-ai-safety,A-L07682,Certification Readiness Practice Assessment,66,False,1,2026-06-05,AssessmentPlatform
L07683,cert-enterprise-ai-safety,A-L07683,Certification Readiness Practice Assessment,87,True,2,2026-05-02,AssessmentPlatform
L07684,cert-enterprise-ai-safety,A-L07684,Certification Readiness Practice Assessment,85,True,2,2026-05-28,AssessmentPlatform
L07685,cert-enterprise-ai-safety,A-L07685,Certification Readiness Practice Assessment,59,False,3,2026-06-03,AssessmentPlatform
L07686,cert-enterprise-ai-safety,A-L07686,Certification Readiness Practice Assessment,64,False,1,2026-04-11,AssessmentPlatform
L07687,cert-enterprise-ai-safety,A-L07687,Certification Readiness Practice Assessment,64,False,2,2026-04-20,AssessmentPlatform
L07688,cert-enterprise-ai-safety,A-L07688,Certification Readiness Practice Assessment,84,True,2,2026-04-14,AssessmentPlatform
L07689,cert-enterprise-ai-safety,A-L07689,Certification Readiness Practice Assessment,78,False,1,2026-04-21,AssessmentPlatform
L07690,cert-enterprise-ai-safety,A-L07690,Certification Readiness Practice Assessment,76,False,2,2026-05-15,AssessmentPlatform
L07691,cert-enterprise-ai-safety,A-L07691,Certification Readiness Practice Assessment,86,True,1,2026-05-20,AssessmentPlatform
L07692,cert-enterprise-ai-safety,A-L07692,Certification Readiness Practice Assessment,65,False,1,2026-04-21,AssessmentPlatform
L07693,cert-enterprise-ai-safety,A-L07693,Certification Readiness Practice Assessment,70,False,1,2026-05-06,AssessmentPlatform
L07694,cert-enterprise-ai-safety,A-L07694,Certification Readiness Practice Assessment,80,True,1,2026-04-10,AssessmentPlatform
L07695,cert-enterprise-ai-safety,A-L07695,Certification Readiness Practice Assessment,56,False,1,2026-04-11,AssessmentPlatform
L07696,cert-enterprise-ai-safety,A-L07696,Certification Readiness Practice Assessment,87,True,1,2026-05-04,AssessmentPlatform
L07697,cert-enterprise-ai-safety,A-L07697,Certification Readiness Practice Assessment,63,False,1,2026-05-06,AssessmentPlatform
L07698,cert-enterprise-ai-safety,A-L07698,Certification Readiness Practice Assessment,88,True,3,2026-05-01,AssessmentPlatform
L07699,cert-enterprise-ai-safety,A-L07699,Certification Readiness Practice Assessment,63,False,3,2026-05-04,AssessmentPlatform
L07700,cert-enterprise-ai-safety,A-L07700,Certification Readiness Practice Assessment,88,True,3,2026-04-13,AssessmentPlatform
L07701,cert-enterprise-ai-safety,A-L07701,Certification Readiness Practice Assessment,63,False,2,2026-05-16,AssessmentPlatform
L07702,cert-enterprise-ai-safety,A-L07702,Certification Readiness Practice Assessment,59,False,3,2026-05-12,AssessmentPlatform
L07703,cert-enterprise-ai-safety,A-L07703,Certification Readiness Practice Assessment,79,False,2,2026-04-24,AssessmentPlatform
L07704,cert-enterprise-ai-safety,A-L07704,Certification Readiness Practice Assessment,88,True,3,2026-04-18,AssessmentPlatform
L07705,cert-enterprise-ai-safety,A-L07705,Certification Readiness Practice Assessment,82,True,1,2026-04-18,AssessmentPlatform
L07706,cert-enterprise-ai-safety,A-L07706,Certification Readiness Practice Assessment,74,False,2,2026-04-11,AssessmentPlatform
L07707,cert-enterprise-ai-safety,A-L07707,Certification Readiness Practice Assessment,71,False,2,2026-05-19,AssessmentPlatform
L07708,cert-enterprise-ai-safety,A-L07708,Certification Readiness Practice Assessment,63,False,2,2026-05-09,AssessmentPlatform
L07709,cert-enterprise-ai-safety,A-L07709,Certification Readiness Practice Assessment,60,False,3,2026-04-08,AssessmentPlatform
L07710,cert-enterprise-ai-safety,A-L07710,Certification Readiness Practice Assessment,57,False,1,2026-04-08,AssessmentPlatform
L07711,cert-enterprise-ai-safety,A-L07711,Certification Readiness Practice Assessment,81,True,1,2026-04-21,AssessmentPlatform
L07712,cert-enterprise-ai-safety,A-L07712,Certification Readiness Practice Assessment,68,False,3,2026-04-10,AssessmentPlatform
L07713,cert-enterprise-ai-safety,A-L07713,Certification Readiness Practice Assessment,83,True,2,2026-04-11,AssessmentPlatform
L07714,cert-enterprise-ai-safety,A-L07714,Certification Readiness Practice Assessment,65,False,2,2026-06-04,AssessmentPlatform
L07715,cert-enterprise-ai-safety,A-L07715,Certification Readiness Practice Assessment,76,False,3,2026-05-04,AssessmentPlatform
L07716,cert-enterprise-ai-safety,A-L07716,Certification Readiness Practice Assessment,61,False,1,2026-05-21,AssessmentPlatform
L07717,cert-enterprise-ai-safety,A-L07717,Certification Readiness Practice Assessment,57,False,3,2026-05-03,AssessmentPlatform
L07718,cert-enterprise-ai-safety,A-L07718,Certification Readiness Practice Assessment,71,False,2,2026-05-11,AssessmentPlatform
L07719,cert-enterprise-ai-safety,A-L07719,Certification Readiness Practice Assessment,83,True,1,2026-05-25,AssessmentPlatform
L07720,cert-enterprise-ai-safety,A-L07720,Certification Readiness Practice Assessment,85,True,2,2026-04-27,AssessmentPlatform
L07721,cert-enterprise-ai-safety,A-L07721,Certification Readiness Practice Assessment,85,True,3,2026-05-21,AssessmentPlatform
L07722,cert-enterprise-ai-safety,A-L07722,Certification Readiness Practice Assessment,63,False,1,2026-05-18,AssessmentPlatform
L07723,cert-enterprise-ai-safety,A-L07723,Certification Readiness Practice Assessment,58,False,1,2026-05-14,AssessmentPlatform
L07724,cert-enterprise-ai-safety,A-L07724,Certification Readiness Practice Assessment,95,True,1,2026-05-01,AssessmentPlatform
L07725,cert-enterprise-ai-safety,A-L07725,Certification Readiness Practice Assessment,67,False,3,2026-04-27,AssessmentPlatform
L07726,cert-enterprise-ai-safety,A-L07726,Certification Readiness Practice Assessment,97,True,2,2026-05-25,AssessmentPlatform
L07727,cert-enterprise-ai-safety,A-L07727,Certification Readiness Practice Assessment,57,False,3,2026-05-10,AssessmentPlatform
L07728,cert-enterprise-ai-safety,A-L07728,Certification Readiness Practice Assessment,70,False,2,2026-06-06,AssessmentPlatform
L07729,cert-enterprise-ai-safety,A-L07729,Certification Readiness Practice Assessment,63,False,3,2026-06-03,AssessmentPlatform
L07730,cert-enterprise-ai-safety,A-L07730,Certification Readiness Practice Assessment,59,False,1,2026-05-19,AssessmentPlatform
L07731,cert-enterprise-ai-safety,A-L07731,Certification Readiness Practice Assessment,59,False,2,2026-04-25,AssessmentPlatform
L07732,cert-enterprise-ai-safety,A-L07732,Certification Readiness Practice Assessment,97,True,1,2026-05-09,AssessmentPlatform
L07733,cert-enterprise-ai-safety,A-L07733,Certification Readiness Practice Assessment,91,True,3,2026-05-23,AssessmentPlatform
L07734,cert-enterprise-ai-safety,A-L07734,Certification Readiness Practice Assessment,67,False,3,2026-06-02,AssessmentPlatform
L07735,cert-enterprise-ai-safety,A-L07735,Certification Readiness Practice Assessment,99,True,2,2026-04-22,AssessmentPlatform
L07736,cert-enterprise-ai-safety,A-L07736,Certification Readiness Practice Assessment,72,False,1,2026-05-14,AssessmentPlatform
L07737,cert-enterprise-ai-safety,A-L07737,Certification Readiness Practice Assessment,61,False,3,2026-04-25,AssessmentPlatform
L07738,cert-enterprise-ai-safety,A-L07738,Certification Readiness Practice Assessment,75,False,2,2026-05-12,AssessmentPlatform
L07739,cert-enterprise-ai-safety,A-L07739,Certification Readiness Practice Assessment,90,True,3,2026-04-20,AssessmentPlatform
L07740,cert-enterprise-ai-safety,A-L07740,Certification Readiness Practice Assessment,91,True,1,2026-05-03,AssessmentPlatform
L07741,cert-enterprise-ai-safety,A-L07741,Certification Readiness Practice Assessment,70,False,3,2026-04-10,AssessmentPlatform
L07742,cert-enterprise-ai-safety,A-L07742,Certification Readiness Practice Assessment,97,True,1,2026-05-13,AssessmentPlatform
L07743,cert-enterprise-ai-safety,A-L07743,Certification Readiness Practice Assessment,93,True,2,2026-04-11,AssessmentPlatform
L07744,cert-enterprise-ai-safety,A-L07744,Certification Readiness Practice Assessment,77,False,2,2026-05-26,AssessmentPlatform
L07745,cert-enterprise-ai-safety,A-L07745,Certification Readiness Practice Assessment,73,False,1,2026-04-22,AssessmentPlatform
L07746,cert-enterprise-ai-safety,A-L07746,Certification Readiness Practice Assessment,82,True,3,2026-05-01,AssessmentPlatform
L07747,cert-enterprise-ai-safety,A-L07747,Certification Readiness Practice Assessment,86,True,2,2026-04-13,AssessmentPlatform
L07748,cert-enterprise-ai-safety,A-L07748,Certification Readiness Practice Assessment,93,True,1,2026-04-24,AssessmentPlatform
