learner_id,certification_id,lab_id,lab_name,completion_status,completed_on,source_system
L07392,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07393,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-05,LabPlatform
L07393,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07394,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-20,LabPlatform
L07394,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-29,LabPlatform
L07395,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07395,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-29,LabPlatform
L07396,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-12,LabPlatform
L07396,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-23,LabPlatform
L07397,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-22,LabPlatform
L07397,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-31,LabPlatform
L07398,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-21,LabPlatform
L07398,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-08,LabPlatform
L07399,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-21,LabPlatform
L07399,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-14,LabPlatform
L07400,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-14,LabPlatform
L07400,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07401,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07401,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07402,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-07,LabPlatform
L07402,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07403,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07403,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-31,LabPlatform
L07404,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07404,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07405,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07405,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07406,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-04,LabPlatform
L07406,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-06,LabPlatform
L07407,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07407,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-11,LabPlatform
L07408,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-28,LabPlatform
L07408,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07409,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-28,LabPlatform
L07409,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-28,LabPlatform
L07410,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07410,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07411,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-18,LabPlatform
L07411,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-15,LabPlatform
L07412,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-08,LabPlatform
L07412,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-28,LabPlatform
L07413,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-29,LabPlatform
L07413,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-14,LabPlatform
L07414,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-27,LabPlatform
L07414,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07415,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-04,LabPlatform
L07415,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-05,LabPlatform
L07416,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-03,LabPlatform
L07416,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07417,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07417,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07418,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-25,LabPlatform
L07418,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-15,LabPlatform
L07419,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-04-05,LabPlatform
L07419,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,failed,2026-03-17,LabPlatform
L07420,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07420,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,failed,2026-04-04,LabPlatform
L07421,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-13,LabPlatform
L07421,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07422,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07422,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07423,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-04-06,LabPlatform
L07423,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07424,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-05,LabPlatform
L07424,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-08,LabPlatform
L07425,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-04,LabPlatform
L07425,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07426,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07426,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-14,LabPlatform
L07427,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-04-15,LabPlatform
L07427,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-20,LabPlatform
L07428,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07428,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07429,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-04,LabPlatform
L07429,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07430,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-19,LabPlatform
L07430,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07431,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07431,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07432,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-02,LabPlatform
L07432,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-28,LabPlatform
L07433,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-05,LabPlatform
L07433,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07434,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-03-21,LabPlatform
L07434,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-28,LabPlatform
L07435,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-13,LabPlatform
L07435,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-22,LabPlatform
L07436,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-15,LabPlatform
L07436,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-21,LabPlatform
L07437,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-17,LabPlatform
L07437,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-22,LabPlatform
L07438,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07438,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-14,LabPlatform
L07439,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-07,LabPlatform
L07439,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-15,LabPlatform
L07440,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-06,LabPlatform
L07440,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07441,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-04,LabPlatform
L07441,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-27,LabPlatform
L07442,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-20,LabPlatform
L07442,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-06-05,LabPlatform
L07443,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-09,LabPlatform
L07443,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07444,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-28,LabPlatform
L07444,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-20,LabPlatform
L07445,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-09,LabPlatform
L07445,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07446,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-19,LabPlatform
L07446,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07447,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-23,LabPlatform
L07447,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07448,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-17,LabPlatform
L07448,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07449,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-02,LabPlatform
L07449,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07450,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-25,LabPlatform
L07450,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-24,LabPlatform
L07451,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-28,LabPlatform
L07451,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-11,LabPlatform
L07452,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-09,LabPlatform
L07452,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-30,LabPlatform
L07453,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-01,LabPlatform
L07453,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-12,LabPlatform
L07454,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07454,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-11,LabPlatform
L07455,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07455,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07456,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-05,LabPlatform
L07456,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07457,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-04,LabPlatform
L07457,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-06-04,LabPlatform
L07458,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07458,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-09,LabPlatform
L07459,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-15,LabPlatform
L07459,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07460,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-23,LabPlatform
L07460,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07461,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-06,LabPlatform
L07461,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-24,LabPlatform
L07462,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-20,LabPlatform
L07462,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07463,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-04-22,LabPlatform
L07463,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07464,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07464,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07465,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-21,LabPlatform
L07465,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,failed,2026-05-06,LabPlatform
L07466,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-19,LabPlatform
L07466,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-25,LabPlatform
L07467,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-06,LabPlatform
L07467,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-28,LabPlatform
L07468,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07468,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07469,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-20,LabPlatform
L07469,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-31,LabPlatform
L07470,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-18,LabPlatform
L07470,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-27,LabPlatform
L07471,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-30,LabPlatform
L07471,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-21,LabPlatform
L07472,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07472,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-30,LabPlatform
L07473,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07473,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-05,LabPlatform
L07474,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07474,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-10,LabPlatform
L07475,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-29,LabPlatform
L07475,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-19,LabPlatform
L07476,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-22,LabPlatform
L07476,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-10,LabPlatform
L07477,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-04-19,LabPlatform
L07477,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-31,LabPlatform
L07478,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-26,LabPlatform
L07478,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07479,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07479,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-15,LabPlatform
L07480,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-23,LabPlatform
L07480,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-17,LabPlatform
L07481,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-10,LabPlatform
L07481,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-06-03,LabPlatform
L07482,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-02,LabPlatform
L07482,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-23,LabPlatform
L07483,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07483,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07484,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-19,LabPlatform
L07484,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,failed,2026-04-20,LabPlatform
L07485,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,missing,,LabPlatform
L07485,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-31,LabPlatform
L07486,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-05,LabPlatform
L07486,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-03-12,LabPlatform
L07487,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-03-19,LabPlatform
L07487,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,missing,,LabPlatform
L07488,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-04-25,LabPlatform
L07488,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-03,LabPlatform
L07489,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,failed,2026-04-24,LabPlatform
L07489,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-04-23,LabPlatform
L07490,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-06-02,LabPlatform
L07490,cert-enterprise-ai-safety,lab-escalation,Manager Escalation Lab,passed,2026-05-03,LabPlatform
L07491,cert-enterprise-ai-safety,lab-redteam,Red Team Review Lab,passed,2026-05-15,LabPlatform
