learner_id,certification_id,manager_id,approval_status,approved_on,source_system
L07923,cert-enterprise-ai-safety,M015,approved,2026-04-28,ManagerPortal
L07924,cert-enterprise-ai-safety,M053,approved,2026-06-05,ManagerPortal
L07925,cert-enterprise-ai-safety,M030,approved,2026-05-01,ManagerPortal
L07926,cert-enterprise-ai-safety,M027,approved,2026-05-16,ManagerPortal
L07927,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L07928,cert-enterprise-ai-safety,M022,approved,2026-04-26,ManagerPortal
L07929,cert-enterprise-ai-safety,M031,approved,2026-05-17,ManagerPortal
L07930,cert-enterprise-ai-safety,M038,approved,2026-04-28,ManagerPortal
L07931,cert-enterprise-ai-safety,M063,approved,2026-05-08,ManagerPortal
L07932,cert-enterprise-ai-safety,M057,approved,2026-05-27,ManagerPortal
L07933,cert-enterprise-ai-safety,M079,approved,2026-05-05,ManagerPortal
L07934,cert-enterprise-ai-safety,M054,approved,2026-05-08,ManagerPortal
L07935,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L07936,cert-enterprise-ai-safety,M006,pending,,ManagerPortal
L07937,cert-enterprise-ai-safety,M038,approved,2026-06-01,ManagerPortal
L07938,cert-enterprise-ai-safety,M008,approved,2026-04-28,ManagerPortal
L07939,cert-enterprise-ai-safety,M055,approved,2026-04-28,ManagerPortal
L07940,cert-enterprise-ai-safety,M056,pending,,ManagerPortal
L07941,cert-enterprise-ai-safety,M062,approved,2026-05-26,ManagerPortal
L07942,cert-enterprise-ai-safety,M068,approved,2026-05-29,ManagerPortal
L07943,cert-enterprise-ai-safety,M008,approved,2026-05-18,ManagerPortal
L07944,cert-enterprise-ai-safety,M074,pending,,ManagerPortal
L07945,cert-enterprise-ai-safety,M077,approved,2026-06-04,ManagerPortal
L07946,cert-enterprise-ai-safety,M018,pending,,ManagerPortal
L07947,cert-enterprise-ai-safety,M069,approved,2026-05-27,ManagerPortal
L07948,cert-enterprise-ai-safety,M055,approved,2026-06-04,ManagerPortal
L07949,cert-enterprise-ai-safety,M020,approved,2026-06-04,ManagerPortal
L07950,cert-enterprise-ai-safety,M052,approved,2026-05-08,ManagerPortal
L07951,cert-enterprise-ai-safety,M015,approved,2026-05-19,ManagerPortal
L07952,cert-enterprise-ai-safety,M061,pending,,ManagerPortal
L07953,cert-enterprise-ai-safety,M024,approved,2026-05-11,ManagerPortal
L07954,cert-enterprise-ai-safety,M061,approved,2026-05-08,ManagerPortal
L07955,cert-enterprise-ai-safety,M066,approved,2026-04-27,ManagerPortal
L07956,cert-enterprise-ai-safety,M036,pending,,ManagerPortal
L07957,cert-enterprise-ai-safety,M076,approved,2026-05-04,ManagerPortal
L07958,cert-enterprise-ai-safety,M073,pending,,ManagerPortal
L07959,cert-enterprise-ai-safety,M027,approved,2026-05-21,ManagerPortal
L07960,cert-enterprise-ai-safety,M073,approved,2026-05-19,ManagerPortal
L07961,cert-enterprise-ai-safety,M038,approved,2026-05-31,ManagerPortal
L07962,cert-enterprise-ai-safety,M039,approved,2026-05-31,ManagerPortal
L07963,cert-enterprise-ai-safety,M035,approved,2026-05-12,ManagerPortal
L07964,cert-enterprise-ai-safety,M058,pending,,ManagerPortal
L07965,cert-enterprise-ai-safety,M060,pending,,ManagerPortal
L07966,cert-enterprise-ai-safety,M024,approved,2026-05-19,ManagerPortal
L07967,cert-enterprise-ai-safety,M049,approved,2026-05-20,ManagerPortal
L07968,cert-enterprise-ai-safety,M032,approved,2026-05-28,ManagerPortal
L07969,cert-enterprise-ai-safety,M044,approved,2026-05-30,ManagerPortal
L07970,cert-enterprise-ai-safety,M001,pending,,ManagerPortal
L07971,cert-enterprise-ai-safety,M061,pending,,ManagerPortal
L07972,cert-enterprise-ai-safety,M008,approved,2026-06-02,ManagerPortal
L07973,cert-enterprise-ai-safety,M042,approved,2026-05-25,ManagerPortal
L07974,cert-enterprise-ai-safety,M036,approved,2026-05-18,ManagerPortal
L07975,cert-enterprise-ai-safety,M054,approved,2026-04-24,ManagerPortal
L07976,cert-enterprise-ai-safety,M008,approved,2026-06-03,ManagerPortal
L07977,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L07978,cert-enterprise-ai-safety,M017,pending,,ManagerPortal
L07979,cert-enterprise-ai-safety,M031,pending,,ManagerPortal
L07980,cert-enterprise-ai-safety,M005,approved,2026-05-29,ManagerPortal
L07981,cert-enterprise-ai-safety,M076,pending,,ManagerPortal
L07982,cert-enterprise-ai-safety,M041,pending,,ManagerPortal
L07983,cert-enterprise-ai-safety,M024,pending,,ManagerPortal
L07984,cert-enterprise-ai-safety,M055,approved,2026-05-22,ManagerPortal
L07985,cert-enterprise-ai-safety,M036,approved,2026-05-24,ManagerPortal
L07986,cert-enterprise-ai-safety,M058,approved,2026-05-31,ManagerPortal
L07987,cert-enterprise-ai-safety,M029,approved,2026-05-01,ManagerPortal
L07988,cert-enterprise-ai-safety,M008,approved,2026-05-06,ManagerPortal
L07989,cert-enterprise-ai-safety,M064,approved,2026-05-28,ManagerPortal
L07990,cert-enterprise-ai-safety,M063,approved,2026-05-03,ManagerPortal
L07991,cert-enterprise-ai-safety,M049,approved,2026-05-31,ManagerPortal
L07992,cert-enterprise-ai-safety,M038,approved,2026-04-28,ManagerPortal
L07993,cert-enterprise-ai-safety,M032,approved,2026-05-04,ManagerPortal
L07994,cert-enterprise-ai-safety,M004,pending,,ManagerPortal
L07995,cert-enterprise-ai-safety,M070,pending,,ManagerPortal
L07996,cert-enterprise-ai-safety,M006,approved,2026-06-05,ManagerPortal
L07997,cert-enterprise-ai-safety,M037,pending,,ManagerPortal
L07998,cert-enterprise-ai-safety,M003,approved,2026-04-28,ManagerPortal
L07999,cert-enterprise-ai-safety,M048,approved,2026-05-01,ManagerPortal
L08000,cert-enterprise-ai-safety,M057,approved,2026-06-02,ManagerPortal
L08001,cert-enterprise-ai-safety,M001,approved,2026-05-06,ManagerPortal
L08002,cert-enterprise-ai-safety,M002,approved,2026-05-03,ManagerPortal
L08003,cert-enterprise-ai-safety,M027,approved,2026-05-23,ManagerPortal
L08004,cert-enterprise-ai-safety,M023,pending,,ManagerPortal
L08005,cert-enterprise-ai-safety,M075,pending,,ManagerPortal
L08006,cert-enterprise-ai-safety,M066,approved,2026-05-02,ManagerPortal
L08007,cert-enterprise-ai-safety,M022,approved,2026-05-09,ManagerPortal
L08008,cert-enterprise-ai-safety,M041,approved,2026-05-06,ManagerPortal
L08009,cert-enterprise-ai-safety,M022,approved,2026-05-20,ManagerPortal
L08010,cert-enterprise-ai-safety,M070,approved,2026-06-02,ManagerPortal
L08011,cert-enterprise-ai-safety,M075,approved,2026-05-21,ManagerPortal
L08012,cert-enterprise-ai-safety,M023,approved,2026-05-15,ManagerPortal
L08013,cert-enterprise-ai-safety,M052,approved,2026-05-23,ManagerPortal
L08014,cert-enterprise-ai-safety,M026,approved,2026-05-30,ManagerPortal
L08015,cert-enterprise-ai-safety,M010,approved,2026-04-29,ManagerPortal
L08016,cert-enterprise-ai-safety,M014,approved,2026-06-01,ManagerPortal
L08017,cert-enterprise-ai-safety,M070,approved,2026-04-28,ManagerPortal
L08018,cert-enterprise-ai-safety,M052,approved,2026-05-31,ManagerPortal
L08019,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L08020,cert-enterprise-ai-safety,M046,approved,2026-05-21,ManagerPortal
L08021,cert-enterprise-ai-safety,M079,pending,,ManagerPortal
L08022,cert-enterprise-ai-safety,M017,approved,2026-06-01,ManagerPortal
L08023,cert-enterprise-ai-safety,M063,pending,,ManagerPortal
L08024,cert-enterprise-ai-safety,M077,approved,2026-05-11,ManagerPortal
L08025,cert-enterprise-ai-safety,M039,approved,2026-06-05,ManagerPortal
L08026,cert-enterprise-ai-safety,M071,approved,2026-05-11,ManagerPortal
L08027,cert-enterprise-ai-safety,M016,approved,2026-05-22,ManagerPortal
L08028,cert-enterprise-ai-safety,M076,pending,,ManagerPortal
L08029,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L08030,cert-enterprise-ai-safety,M025,approved,2026-04-23,ManagerPortal
L08031,cert-enterprise-ai-safety,M078,approved,2026-05-19,ManagerPortal
L08032,cert-enterprise-ai-safety,M049,approved,2026-05-18,ManagerPortal
L08033,cert-enterprise-ai-safety,M010,approved,2026-05-12,ManagerPortal
L08034,cert-enterprise-ai-safety,M012,approved,2026-05-15,ManagerPortal
L08035,cert-enterprise-ai-safety,M026,approved,2026-05-31,ManagerPortal
L08036,cert-enterprise-ai-safety,M016,approved,2026-05-05,ManagerPortal
L08037,cert-enterprise-ai-safety,M042,approved,2026-05-15,ManagerPortal
L08038,cert-enterprise-ai-safety,M041,approved,2026-04-24,ManagerPortal
L08039,cert-enterprise-ai-safety,M036,approved,2026-04-24,ManagerPortal
L08040,cert-enterprise-ai-safety,M012,approved,2026-04-28,ManagerPortal
L08041,cert-enterprise-ai-safety,M018,approved,2026-06-05,ManagerPortal
L08042,cert-enterprise-ai-safety,M033,approved,2026-06-04,ManagerPortal
L08043,cert-enterprise-ai-safety,M020,approved,2026-05-23,ManagerPortal
L08044,cert-enterprise-ai-safety,M058,pending,,ManagerPortal
L08045,cert-enterprise-ai-safety,M030,pending,,ManagerPortal
L08046,cert-enterprise-ai-safety,M077,approved,2026-04-24,ManagerPortal
L08047,cert-enterprise-ai-safety,M062,approved,2026-05-31,ManagerPortal
L08048,cert-enterprise-ai-safety,M044,approved,2026-04-29,ManagerPortal
L08049,cert-enterprise-ai-safety,M013,pending,,ManagerPortal
L08050,cert-enterprise-ai-safety,M001,approved,2026-05-23,ManagerPortal
L08051,cert-enterprise-ai-safety,M005,approved,2026-05-28,ManagerPortal
L08052,cert-enterprise-ai-safety,M035,approved,2026-05-08,ManagerPortal
L08053,cert-enterprise-ai-safety,M040,approved,2026-05-02,ManagerPortal
L08054,cert-enterprise-ai-safety,M070,pending,,ManagerPortal
L08055,cert-enterprise-ai-safety,M033,approved,2026-04-30,ManagerPortal
L08056,cert-enterprise-ai-safety,M047,approved,2026-05-31,ManagerPortal
L08057,cert-enterprise-ai-safety,M048,approved,2026-04-26,ManagerPortal
L08058,cert-enterprise-ai-safety,M056,pending,,ManagerPortal
L08059,cert-enterprise-ai-safety,M080,approved,2026-04-29,ManagerPortal
L08060,cert-enterprise-ai-safety,M044,approved,2026-05-02,ManagerPortal
L08061,cert-enterprise-ai-safety,M036,pending,,ManagerPortal
L08062,cert-enterprise-ai-safety,M059,approved,2026-05-18,ManagerPortal
L08063,cert-enterprise-ai-safety,M060,pending,,ManagerPortal
L08064,cert-enterprise-ai-safety,M078,approved,2026-06-04,ManagerPortal
L08065,cert-enterprise-ai-safety,M068,pending,,ManagerPortal
L08066,cert-enterprise-ai-safety,M059,approved,2026-05-20,ManagerPortal
L08067,cert-enterprise-ai-safety,M046,approved,2026-05-13,ManagerPortal
L08068,cert-enterprise-ai-safety,M052,approved,2026-05-29,ManagerPortal
L08069,cert-enterprise-ai-safety,M056,pending,,ManagerPortal
L08070,cert-enterprise-ai-safety,M020,approved,2026-05-16,ManagerPortal
L08071,cert-enterprise-ai-safety,M080,approved,2026-05-11,ManagerPortal
L08072,cert-enterprise-ai-safety,M039,approved,2026-05-23,ManagerPortal
L08073,cert-enterprise-ai-safety,M077,approved,2026-05-01,ManagerPortal
L08074,cert-enterprise-ai-safety,M053,approved,2026-05-05,ManagerPortal
L08075,cert-enterprise-ai-safety,M070,approved,2026-06-06,ManagerPortal
L08076,cert-enterprise-ai-safety,M003,approved,2026-05-26,ManagerPortal
L08077,cert-enterprise-ai-safety,M077,approved,2026-05-18,ManagerPortal
L08078,cert-enterprise-ai-safety,M057,approved,2026-05-09,ManagerPortal
L08079,cert-enterprise-ai-safety,M065,pending,,ManagerPortal
L08080,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L08081,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L08082,cert-enterprise-ai-safety,M028,approved,2026-05-16,ManagerPortal
L08083,cert-enterprise-ai-safety,M054,approved,2026-05-03,ManagerPortal
L08084,cert-enterprise-ai-safety,M008,pending,,ManagerPortal
L08085,cert-enterprise-ai-safety,M079,approved,2026-05-29,ManagerPortal
L08086,cert-enterprise-ai-safety,M024,approved,2026-05-25,ManagerPortal
L08087,cert-enterprise-ai-safety,M014,approved,2026-04-23,ManagerPortal
L08088,cert-enterprise-ai-safety,M019,pending,,ManagerPortal
L08089,cert-enterprise-ai-safety,M016,approved,2026-05-16,ManagerPortal
L08090,cert-enterprise-ai-safety,M024,approved,2026-05-07,ManagerPortal
L08091,cert-enterprise-ai-safety,M079,approved,2026-06-05,ManagerPortal
L08092,cert-enterprise-ai-safety,M059,pending,,ManagerPortal
L08093,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L08094,cert-enterprise-ai-safety,M030,approved,2026-04-25,ManagerPortal
L08095,cert-enterprise-ai-safety,M034,pending,,ManagerPortal
L08096,cert-enterprise-ai-safety,M066,pending,,ManagerPortal
L08097,cert-enterprise-ai-safety,M008,approved,2026-05-19,ManagerPortal
L08098,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L08099,cert-enterprise-ai-safety,M007,pending,,ManagerPortal
L08100,cert-enterprise-ai-safety,M007,approved,2026-06-06,ManagerPortal
L08101,cert-enterprise-ai-safety,M016,approved,2026-05-16,ManagerPortal
L08102,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L08103,cert-enterprise-ai-safety,M007,approved,2026-05-01,ManagerPortal
L08104,cert-enterprise-ai-safety,M028,approved,2026-04-23,ManagerPortal
L08105,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L08106,cert-enterprise-ai-safety,M045,approved,2026-04-28,ManagerPortal
L08107,cert-enterprise-ai-safety,M044,approved,2026-06-02,ManagerPortal
L08108,cert-enterprise-ai-safety,M017,pending,,ManagerPortal
L08109,cert-enterprise-ai-safety,M080,approved,2026-04-27,ManagerPortal
L08110,cert-enterprise-ai-safety,M055,approved,2026-05-07,ManagerPortal
L08111,cert-enterprise-ai-safety,M025,approved,2026-05-05,ManagerPortal
L08112,cert-enterprise-ai-safety,M037,approved,2026-04-30,ManagerPortal
L08113,cert-enterprise-ai-safety,M040,pending,,ManagerPortal
L08114,cert-enterprise-ai-safety,M064,approved,2026-05-03,ManagerPortal
L08115,cert-enterprise-ai-safety,M016,pending,,ManagerPortal
L08116,cert-enterprise-ai-safety,M028,approved,2026-05-23,ManagerPortal
L08117,cert-enterprise-ai-safety,M013,pending,,ManagerPortal
L08118,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L08119,cert-enterprise-ai-safety,M015,approved,2026-05-16,ManagerPortal
L08120,cert-enterprise-ai-safety,M042,approved,2026-06-01,ManagerPortal
L08121,cert-enterprise-ai-safety,M020,approved,2026-05-03,ManagerPortal
L08122,cert-enterprise-ai-safety,M003,approved,2026-05-24,ManagerPortal
L08123,cert-enterprise-ai-safety,M022,approved,2026-05-21,ManagerPortal
L08124,cert-enterprise-ai-safety,M030,approved,2026-06-04,ManagerPortal
L08125,cert-enterprise-ai-safety,M035,approved,2026-05-01,ManagerPortal
L08126,cert-enterprise-ai-safety,M073,approved,2026-05-04,ManagerPortal
L08127,cert-enterprise-ai-safety,M034,approved,2026-05-04,ManagerPortal
L08128,cert-enterprise-ai-safety,M009,pending,,ManagerPortal
L08129,cert-enterprise-ai-safety,M078,approved,2026-05-31,ManagerPortal
L08130,cert-enterprise-ai-safety,M029,approved,2026-04-30,ManagerPortal
L08131,cert-enterprise-ai-safety,M017,approved,2026-05-03,ManagerPortal
L08132,cert-enterprise-ai-safety,M018,approved,2026-05-15,ManagerPortal
L08133,cert-enterprise-ai-safety,M011,approved,2026-05-29,ManagerPortal
L08134,cert-enterprise-ai-safety,M017,approved,2026-05-22,ManagerPortal
L08135,cert-enterprise-ai-safety,M071,approved,2026-05-06,ManagerPortal
L08136,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L08137,cert-enterprise-ai-safety,M052,approved,2026-06-02,ManagerPortal
L08138,cert-enterprise-ai-safety,M014,approved,2026-04-23,ManagerPortal
L08139,cert-enterprise-ai-safety,M056,approved,2026-05-21,ManagerPortal
L08140,cert-enterprise-ai-safety,M034,approved,2026-05-07,ManagerPortal
L08141,cert-enterprise-ai-safety,M032,pending,,ManagerPortal
L08142,cert-enterprise-ai-safety,M059,approved,2026-06-01,ManagerPortal
L08143,cert-enterprise-ai-safety,M035,pending,,ManagerPortal
L08144,cert-enterprise-ai-safety,M002,approved,2026-06-03,ManagerPortal
L08145,cert-enterprise-ai-safety,M037,approved,2026-06-01,ManagerPortal
L08146,cert-enterprise-ai-safety,M030,approved,2026-06-03,ManagerPortal
L08147,cert-enterprise-ai-safety,M046,approved,2026-06-03,ManagerPortal
L08148,cert-enterprise-ai-safety,M019,approved,2026-06-03,ManagerPortal
L08149,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L08150,cert-enterprise-ai-safety,M051,approved,2026-06-04,ManagerPortal
L08151,cert-enterprise-ai-safety,M069,approved,2026-05-19,ManagerPortal
L08152,cert-enterprise-ai-safety,M040,pending,,ManagerPortal
L08153,cert-enterprise-ai-safety,M027,approved,2026-05-27,ManagerPortal
L08154,cert-enterprise-ai-safety,M012,approved,2026-04-26,ManagerPortal
L08155,cert-enterprise-ai-safety,M017,approved,2026-05-30,ManagerPortal
L08156,cert-enterprise-ai-safety,M005,approved,2026-06-01,ManagerPortal
L08157,cert-enterprise-ai-safety,M079,approved,2026-04-26,ManagerPortal
L08158,cert-enterprise-ai-safety,M041,approved,2026-04-25,ManagerPortal
L08159,cert-enterprise-ai-safety,M024,approved,2026-06-01,ManagerPortal
L08160,cert-enterprise-ai-safety,M077,approved,2026-05-25,ManagerPortal
L08161,cert-enterprise-ai-safety,M002,approved,2026-04-28,ManagerPortal
L08162,cert-enterprise-ai-safety,M037,approved,2026-05-09,ManagerPortal
L08163,cert-enterprise-ai-safety,M046,approved,2026-04-28,ManagerPortal
L08164,cert-enterprise-ai-safety,M033,approved,2026-05-12,ManagerPortal
L08165,cert-enterprise-ai-safety,M013,approved,2026-04-25,ManagerPortal
L08166,cert-enterprise-ai-safety,M040,approved,2026-05-11,ManagerPortal
L08167,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L08168,cert-enterprise-ai-safety,M053,pending,,ManagerPortal
L08169,cert-enterprise-ai-safety,M027,approved,2026-05-17,ManagerPortal
L08170,cert-enterprise-ai-safety,M030,approved,2026-06-06,ManagerPortal
L08171,cert-enterprise-ai-safety,M051,approved,2026-05-07,ManagerPortal
L08172,cert-enterprise-ai-safety,M034,pending,,ManagerPortal
L08173,cert-enterprise-ai-safety,M021,pending,,ManagerPortal
L08174,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L08175,cert-enterprise-ai-safety,M008,pending,,ManagerPortal
L08176,cert-enterprise-ai-safety,M040,approved,2026-06-01,ManagerPortal
L08177,cert-enterprise-ai-safety,M036,approved,2026-05-30,ManagerPortal
L08178,cert-enterprise-ai-safety,M031,approved,2026-05-12,ManagerPortal
L08179,cert-enterprise-ai-safety,M041,pending,,ManagerPortal
L08180,cert-enterprise-ai-safety,M054,approved,2026-05-22,ManagerPortal
L08181,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L08182,cert-enterprise-ai-safety,M037,approved,2026-05-04,ManagerPortal
L08183,cert-enterprise-ai-safety,M046,approved,2026-05-16,ManagerPortal
L08184,cert-enterprise-ai-safety,M021,approved,2026-05-08,ManagerPortal
L08185,cert-enterprise-ai-safety,M022,approved,2026-05-30,ManagerPortal
L08186,cert-enterprise-ai-safety,M079,approved,2026-05-25,ManagerPortal
L08187,cert-enterprise-ai-safety,M052,approved,2026-05-22,ManagerPortal
L08188,cert-enterprise-ai-safety,M071,pending,,ManagerPortal
L08189,cert-enterprise-ai-safety,M078,pending,,ManagerPortal
L08190,cert-enterprise-ai-safety,M022,approved,2026-04-29,ManagerPortal
L08191,cert-enterprise-ai-safety,M026,pending,,ManagerPortal
L08192,cert-enterprise-ai-safety,M076,approved,2026-06-04,ManagerPortal
L08193,cert-enterprise-ai-safety,M020,approved,2026-05-20,ManagerPortal
L08194,cert-enterprise-ai-safety,M019,approved,2026-05-09,ManagerPortal
L08195,cert-enterprise-ai-safety,M006,approved,2026-06-06,ManagerPortal
L08196,cert-enterprise-ai-safety,M016,approved,2026-05-24,ManagerPortal
L08197,cert-enterprise-ai-safety,M066,approved,2026-05-09,ManagerPortal
L08198,cert-enterprise-ai-safety,M032,approved,2026-05-12,ManagerPortal
L08199,cert-enterprise-ai-safety,M069,pending,,ManagerPortal
L08200,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L08201,cert-enterprise-ai-safety,M035,approved,2026-05-24,ManagerPortal
